amount,hour,category,lat,lon,is_fraud
16.54,14,Entertainment,4.2214,101.7619,0
6.88,21,Transport,4.1141,101.7216,0
24.56,10,Food,3.9206,101.1377,0
24.63,20,Entertainment,3.4598,101.0176,0
19.47,16,Grocery,4.0863,101.1704,0
27.89,17,Entertainment,3.1505,101.7958,0
42.28,11,Telco,4.143,101.0725,0
8.87,10,Telco,3.124,101.7831,0
32.83,11,Food,4.1913,101.6238,0
2.75,8,Telco,3.8674,101.1109,0
14.63,17,Food,4.3041,101.1613,0
21.35,15,Telco,3.4676,101.3442,0
11.93,19,Food,3.6917,101.4825,0
10.66,20,Grocery,3.389,101.2145,0
10.59,13,Transport,4.3047,101.6343,0
34.75,10,Transport,3.4223,101.0863,0
35.22,11,Grocery,3.9313,101.004,0
5.0,15,Food,3.3453,101.1208,0
13.06,19,Food,3.8639,101.5053,0
16.41,8,Transport,3.5198,101.3889,0
26.29,14,Grocery,3.2583,101.3458,0
6.54,23,Food,3.8094,101.4427,0
17.55,22,Telco,4.0921,101.0178,0
19.15,11,Transport,4.192,101.0457,0
23.21,15,Transport,3.116,101.216,0
35.28,11,Entertainment,4.1715,101.2583,0
31.02,11,Telco,3.7162,101.6873,0
10.01,13,Entertainment,3.6187,101.1878,0
16.05,20,Transport,3.5312,101.5025,0
16.45,8,Grocery,3.9942,101.7501,0
29.22,11,Entertainment,4.2203,101.2649,0
4.93,14,Grocery,4.0478,101.1128,0
27.28,13,Telco,3.2693,101.1628,0
16.2,17,Transport,3.872,101.1324,0
38.65,22,Transport,3.7732,101.1244,0
26.9,15,Transport,3.2287,101.3847,0
11.63,18,Grocery,4.2888,101.5048,0
11.62,11,Food,3.8986,101.7678,0
28.23,13,Food,4.3678,101.2697,0
19.69,19,Telco,3.1168,101.085,0
3.89,20,Telco,3.5406,101.5055,0
3.1,17,Entertainment,4.0187,101.4002,0
36.78,18,Food,3.7004,101.1601,0
32.34,14,Telco,4.4127,101.1379,0
25.82,22,Grocery,3.4547,101.6727,0
22.59,10,Entertainment,4.2213,101.5993,0
31.28,21,Grocery,3.5242,101.7921,0
3.38,20,Entertainment,3.735,101.2563,0
18.38,18,Grocery,4.4908,101.6814,0
39.6,15,Transport,4.3983,101.7925,0
25.64,9,Entertainment,3.7872,101.0411,0
12.64,22,Entertainment,3.4885,101.5632,0
10.45,12,Entertainment,4.1355,101.6224,0
15.48,11,Transport,4.0167,101.7442,0
24.79,19,Entertainment,3.3251,101.7476,0
19.24,22,Transport,4.4903,101.0332,0
30.29,10,Grocery,3.6715,101.4207,0
7.71,23,Grocery,4.1954,101.2363,0
30.87,22,Entertainment,3.9082,101.4102,0
33.64,17,Transport,3.6168,101.503,0
4.68,22,Entertainment,4.4855,101.1512,0
11.76,14,Food,3.1981,101.7895,0
9.52,16,Food,3.3522,101.1627,0
33.61,12,Entertainment,4.0282,101.3014,0
33.97,20,Grocery,4.1355,101.2895,0
21.37,23,Food,4.3414,101.3666,0
15.01,12,Grocery,3.9458,101.0772,0
32.14,17,Telco,3.7921,101.2711,0
10.54,11,Food,3.1525,101.4986,0
5.0,15,Telco,4.3284,101.2105,0
43.72,18,Telco,3.632,101.1023,0
10.02,23,Grocery,3.5479,101.7404,0
27.94,11,Telco,3.7762,101.7487,0
5.0,18,Transport,4.0861,101.4694,0
17.52,8,Entertainment,4.2904,101.0443,0
9.97,18,Transport,3.1208,101.0676,0
3352.23,3,Transfer,18.0288,112.8751,1
6.15,15,Grocery,4.1596,101.0697,0
32.45,16,Transport,3.1441,101.7733,0
14.32,15,Entertainment,3.7057,101.4242,0
18.26,13,Grocery,3.2852,101.5649,0
26.08,15,Grocery,3.707,101.3057,0
3.74,19,Entertainment,3.1895,101.3059,0
42.63,14,Entertainment,3.9959,101.7172,0
3.24,11,Telco,4.0695,101.6297,0
23.27,14,Transport,3.3072,101.5631,0
24.23,18,Food,3.9562,101.6825,0
29.52,8,Grocery,3.1494,101.6145,0
17.63,16,Entertainment,4.2707,101.0696,0
11.61,8,Grocery,4.4803,101.7591,0
29.95,21,Transport,4.4624,101.1045,0
27.78,15,Entertainment,3.1718,101.1688,0
5.24,9,Telco,3.316,101.1805,0
17.65,10,Food,3.3554,101.6705,0
2.79,18,Grocery,4.0193,101.1778,0
16.39,13,Entertainment,3.9965,101.1838,0
5.0,23,Transport,4.2256,101.1391,0
40.59,9,Entertainment,3.949,101.3518,0
20.54,15,Grocery,3.9577,101.2787,0
18.95,9,Telco,3.4101,101.1078,0
23.87,10,Telco,4.361,101.0323,0
17.12,18,Food,3.1765,101.2447,0
5.07,20,Food,3.3448,101.0528,0
19.21,17,Entertainment,4.2507,101.2582,0
27.59,19,Entertainment,3.5858,101.7549,0
12.26,11,Food,3.9108,101.5284,0
9.68,10,Entertainment,3.3295,101.121,0
199.0,2,Transfer,34.5852,115.2584,1
38.08,20,Telco,3.7507,101.5787,0
13.74,16,Grocery,4.3173,101.7618,0
32.6,11,Entertainment,4.1348,101.5047,0
11.37,13,Telco,3.2581,101.6875,0
2.73,20,Food,4.4366,101.0257,0
199.0,3,Transfer,20.5849,117.9636,1
28.03,18,Food,4.081,101.709,0
13.16,9,Transport,3.2981,101.4294,0
9.55,10,Entertainment,3.1415,101.0576,0
3961.74,0,Transfer,45.0455,112.6898,1
17.61,18,Grocery,4.0744,101.1093,0
22.75,13,Transport,3.4762,101.1088,0
11.15,21,Food,3.6584,101.4005,0
34.72,8,Grocery,3.3086,101.4043,0
26.96,9,Transport,4.0966,101.102,0
7.23,17,Telco,4.0685,101.7582,0
21.21,12,Grocery,4.4722,101.1197,0
18.63,10,Telco,4.464,101.4055,0
21.24,21,Entertainment,4.2166,101.4035,0
24.69,15,Telco,3.6456,101.4346,0
20.65,14,Entertainment,3.6691,101.2867,0
24.78,8,Telco,4.1728,101.6629,0
7.65,18,Transport,3.7485,101.73,0
19.54,23,Entertainment,4.033,101.5575,0
2.87,15,Telco,3.9854,101.151,0
17.37,10,Food,3.9104,101.0642,0
8.58,22,Food,3.3236,101.5743,0
19.33,17,Entertainment,3.391,101.5902,0
19.8,18,Food,3.5526,101.3927,0
20.2,21,Food,4.2155,101.311,0
18.78,12,Transport,3.9064,101.1168,0
26.25,15,Transport,4.0582,101.5071,0
39.88,22,Grocery,3.572,101.5406,0
28.98,17,Telco,3.2252,101.6358,0
29.35,23,Telco,3.7229,101.6842,0
22.84,12,Telco,4.1863,101.1312,0
22.46,15,Entertainment,3.3268,101.3399,0
20.36,23,Food,3.8197,101.6173,0
18.08,14,Entertainment,3.1221,101.2041,0
31.22,16,Telco,4.258,101.4685,0
28.63,20,Transport,3.8736,101.746,0
29.63,22,Grocery,4.2563,101.542,0
27.18,21,Grocery,3.8449,101.2701,0
24.64,11,Transport,3.4174,101.0273,0
38.04,16,Entertainment,3.6038,101.2547,0
28.03,20,Transport,3.2547,101.0345,0
8.22,19,Entertainment,3.5864,101.0901,0
27.65,16,Food,4.1432,101.7981,0
37.84,22,Entertainment,4.052,101.1523,0
13.04,20,Food,4.2736,101.1488,0
10.76,19,Entertainment,3.2351,101.001,0
8.53,17,Grocery,3.3862,101.7712,0
25.31,23,Entertainment,3.8064,101.0854,0
5.0,11,Transport,3.9202,101.7392,0
4.17,15,Telco,3.1077,101.1406,0
13.36,8,Entertainment,4.0097,101.0178,0
16.55,12,Food,3.1792,101.6922,0
24.82,10,Food,3.73,101.284,0
12.3,16,Food,4.3872,101.0072,0
5.0,16,Transport,3.8435,101.1642,0
24.39,16,Entertainment,3.165,101.7554,0
3.47,11,Grocery,4.4886,101.3867,0
28.85,13,Transport,3.9974,101.6448,0
12.12,13,Food,4.0604,101.1034,0
21.39,18,Grocery,4.4268,101.3614,0
5.0,8,Transport,3.7873,101.2476,0
25.5,16,Telco,3.8789,101.2165,0
6.82,9,Telco,4.0376,101.2444,0
13.55,20,Telco,3.668,101.6431,0
9.78,9,Grocery,3.5096,101.2585,0
5.0,17,Grocery,4.0507,101.7782,0
22.55,23,Transport,4.3157,101.5708,0
28.87,14,Food,3.345,101.5896,0
27.0,8,Telco,4.3185,101.0164,0
15.75,21,Telco,3.2154,101.343,0
35.37,21,Entertainment,4.3429,101.314,0
23.82,8,Grocery,3.2409,101.0638,0
17.33,8,Food,3.1648,101.3643,0
22.03,11,Food,4.2041,101.7096,0
31.51,22,Transport,4.2754,101.6196,0
23.9,9,Entertainment,3.3316,101.316,0
5.0,15,Food,3.5576,101.1592,0
16.32,17,Food,4.2615,101.6136,0
28.62,14,Entertainment,4.42,101.4416,0
11.33,10,Telco,3.2635,101.5809,0
15.38,17,Telco,4.2744,101.6926,0
15.13,18,Telco,4.19,101.619,0
17.59,18,Entertainment,3.4547,101.2881,0
19.12,14,Grocery,3.1026,101.3569,0
26.24,10,Telco,4.4514,101.3355,0
14.04,13,Transport,4.3324,101.4823,0
32.71,14,Entertainment,3.7791,101.5804,0
29.79,12,Telco,3.1255,101.4851,0
25.56,13,Food,3.6266,101.5512,0
20.37,12,Grocery,3.4123,101.5232,0
41.22,18,Grocery,3.3848,101.2884,0
13.68,11,Food,3.8887,101.3388,0
20.85,21,Grocery,3.7485,101.7846,0
19.07,18,Entertainment,3.7259,101.7431,0
22.7,11,Food,3.1963,101.5418,0
7.3,10,Telco,3.6802,101.483,0
30.3,23,Grocery,4.233,101.4931,0
5.0,14,Transport,4.304,101.3688,0
4.75,15,Food,3.6378,101.5241,0
15.15,9,Food,4.4378,101.6327,0
16.44,9,Grocery,4.137,101.2531,0
35.22,22,Transport,3.6551,101.3293,0
12.34,11,Entertainment,4.3893,101.3624,0
11.36,15,Food,4.4442,101.3017,0
33.85,19,Grocery,4.4516,101.1136,0
33.27,23,Transport,4.0615,101.1352,0
18.64,12,Transport,3.9259,101.4542,0
15.91,18,Grocery,3.388,101.5667,0
16.47,19,Entertainment,3.3875,101.4222,0
33.23,8,Telco,3.7038,101.5668,0
5.0,12,Transport,3.7637,101.4704,0
30.35,22,Food,4.3385,101.3518,0
15.19,13,Transport,4.0168,101.4664,0
30.08,19,Transport,3.1462,101.5531,0
5.1,22,Grocery,3.789,101.4065,0
9.93,16,Transport,3.1966,101.3962,0
5.0,16,Grocery,3.3995,101.0249,0
17.18,10,Food,3.2772,101.6473,0
44.63,17,Transport,4.134,101.4092,0
17.92,19,Grocery,4.4304,101.5077,0
12.28,15,Food,4.2415,101.2781,0
21.82,13,Transport,3.6316,101.1507,0
31.49,20,Telco,3.7041,101.7128,0
15.76,10,Transport,3.171,101.6805,0
33.32,19,Food,3.6317,101.7198,0
24.89,13,Transport,3.3313,101.3348,0
23.22,19,Entertainment,3.6808,101.0281,0
5.0,22,Food,3.2713,101.4088,0
5.0,23,Telco,3.6139,101.7889,0
16.84,13,Entertainment,4.0702,101.3017,0
16.64,18,Entertainment,4.306,101.469,0
25.12,21,Food,3.5933,101.7695,0
29.86,12,Entertainment,4.3112,101.1675,0
20.51,19,Telco,4.4213,101.0788,0
5.95,14,Transport,3.4271,101.515,0
26.74,20,Food,3.606,101.0782,0
40.86,14,Transport,4.4027,101.7604,0
34.47,10,Entertainment,3.1025,101.7485,0
16.05,15,Transport,3.2137,101.3633,0
10.77,21,Food,3.5117,101.5604,0
36.73,13,Telco,3.1802,101.2394,0
38.75,12,Grocery,3.4067,101.6724,0
15.97,17,Grocery,4.1743,101.1841,0
20.92,18,Telco,4.358,101.7158,0
15.82,9,Grocery,4.073,101.4286,0
32.23,9,Entertainment,3.3967,101.7253,0
14.17,9,Transport,3.2006,101.26,0
25.49,21,Telco,3.2767,101.3584,0
17.92,22,Food,4.335,101.0277,0
13.81,16,Entertainment,3.615,101.4713,0
199.0,0,Transfer,34.6503,110.077,1
5.0,20,Telco,3.6061,101.5964,0
12.48,12,Transport,3.2096,101.0921,0
12.88,14,Telco,4.3073,101.1069,0
30.14,13,Grocery,3.746,101.4777,0
22.72,11,Grocery,4.0637,101.3518,0
11.81,20,Entertainment,3.4371,101.4098,0
31.17,19,Telco,4.2629,101.3643,0
21.23,14,Food,3.9484,101.2977,0
17.97,15,Telco,4.2937,101.0339,0
21.91,15,Telco,4.4876,101.6862,0
199.0,0,Transfer,43.9796,119.8671,1
27.46,19,Entertainment,3.9797,101.2278,0
13.85,14,Entertainment,4.2084,101.184,0
9.1,14,Entertainment,4.4212,101.3212,0
30.86,9,Grocery,3.6691,101.7879,0
14.89,20,Grocery,4.4992,101.389,0
33.45,18,Grocery,4.1508,101.1748,0
21.33,20,Food,3.7025,101.6914,0
9.66,14,Transport,4.2983,101.4775,0
34.64,18,Grocery,4.0643,101.6497,0
28.07,22,Transport,3.1688,101.271,0
23.88,9,Telco,3.28,101.763,0
8.99,18,Food,3.3614,101.1203,0
28.95,18,Food,3.1763,101.4809,0
28.1,21,Telco,3.7496,101.3095,0
25.63,10,Entertainment,3.3648,101.781,0
26.85,14,Food,3.2096,101.6147,0
35.63,10,Entertainment,4.4604,101.0806,0
33.85,17,Grocery,4.0155,101.6412,0
4.19,11,Entertainment,4.2099,101.1806,0
16.68,18,Entertainment,3.8003,101.7401,0
4.97,19,Transport,3.9936,101.4879,0
17.09,8,Transport,4.0831,101.1291,0
15.76,12,Transport,3.9357,101.2205,0
17.36,23,Food,4.1465,101.3954,0
33.15,9,Grocery,3.3383,101.3193,0
31.48,14,Grocery,3.5508,101.5828,0
13.64,9,Entertainment,3.4663,101.1969,0
9.97,14,Food,4.2334,101.6837,0
10.49,17,Entertainment,3.9981,101.6658,0
18.58,23,Telco,3.3286,101.1794,0
19.08,22,Entertainment,3.2368,101.6937,0
21.02,9,Entertainment,3.4572,101.4038,0
21.35,19,Grocery,3.6237,101.3012,0
25.85,16,Telco,3.4018,101.799,0
31.49,14,Transport,4.2159,101.5024,0
18.59,10,Entertainment,3.9616,101.176,0
27.54,22,Telco,3.7915,101.024,0
18.88,21,Food,3.6444,101.0258,0
25.06,8,Transport,3.8679,101.0482,0
36.23,14,Transport,3.7248,101.0591,0
16.82,18,Transport,3.8009,101.4233,0
28.17,13,Food,4.2062,101.7042,0
24.93,11,Telco,4.4943,101.355,0
12.37,11,Transport,3.9084,101.424,0
3.27,23,Telco,4.3168,101.2546,0
26.95,9,Transport,3.7193,101.7151,0
26.25,21,Entertainment,3.3621,101.3179,0
6.81,21,Entertainment,4.1562,101.0928,0
26.14,11,Transport,4.2407,101.3691,0
199.0,0,Transfer,13.8035,116.3653,1
21.74,23,Transport,3.8413,101.1085,0
21.11,9,Food,3.3746,101.5904,0
23.89,17,Transport,3.8305,101.541,0
14.34,11,Transport,3.4832,101.1415,0
30.86,20,Telco,4.4895,101.3769,0
10.28,13,Transport,3.7929,101.7357,0
27.98,20,Telco,3.8908,101.6624,0
34.69,18,Telco,4.3891,101.0487,0
24.96,12,Grocery,3.3775,101.6803,0
28.83,8,Food,3.1731,101.6753,0
30.11,14,Grocery,3.6429,101.2993,0
13.78,13,Entertainment,3.495,101.2466,0
18.55,19,Grocery,4.4395,101.4494,0
33.67,19,Grocery,4.4822,101.6804,0
19.64,22,Grocery,4.1471,101.3194,0
15.61,21,Entertainment,3.127,101.6668,0
14.24,22,Entertainment,3.9174,101.1527,0
24.35,14,Grocery,3.4462,101.4115,0
11.88,10,Grocery,3.5325,101.4376,0
21.07,20,Entertainment,4.1526,101.6253,0
9.44,21,Transport,4.1475,101.6483,0
18.24,20,Grocery,3.6433,101.3224,0
5.0,11,Grocery,3.3378,101.6556,0
12.03,13,Grocery,3.8728,101.6298,0
16.0,13,Food,3.7508,101.1974,0
5.6,23,Entertainment,4.1448,101.5618,0
33.52,8,Food,3.2517,101.0252,0
4438.29,3,Transfer,49.2695,110.3664,1
30.75,8,Entertainment,4.4493,101.4601,0
4.62,19,Telco,3.3023,101.6301,0
20.0,8,Grocery,3.4242,101.1139,0
17.45,16,Transport,4.1421,101.0656,0
26.88,19,Telco,3.3091,101.5054,0
24.24,18,Transport,4.1083,101.155,0
33.7,22,Grocery,3.1799,101.3603,0
17.95,17,Entertainment,3.7533,101.0925,0
44.69,10,Telco,3.4624,101.6578,0
18.18,14,Grocery,3.5933,101.4673,0
16.59,11,Food,3.6251,101.664,0
17.91,22,Telco,3.9095,101.729,0
36.33,23,Telco,3.4986,101.6351,0
32.26,11,Entertainment,4.2211,101.1588,0
15.3,17,Food,4.0865,101.5801,0
31.1,12,Entertainment,3.8598,101.2992,0
5.0,16,Entertainment,3.1732,101.5584,0
19.32,22,Transport,3.1766,101.6001,0
5.0,22,Food,3.9492,101.6403,0
199.0,4,Transfer,21.1593,114.104,1
24.55,22,Grocery,3.1582,101.6579,0
5.0,12,Transport,3.6798,101.5472,0
16.56,11,Grocery,3.1849,101.1744,0
25.33,15,Telco,3.1022,101.3088,0
34.52,23,Entertainment,4.2046,101.7451,0
7.5,9,Transport,3.4551,101.5493,0
24.19,20,Food,3.3314,101.4403,0
24.69,23,Grocery,4.0658,101.5472,0
23.16,21,Telco,4.4,101.157,0
35.73,17,Transport,3.3432,101.3252,0
28.17,19,Transport,3.4877,101.2389,0
32.45,17,Food,4.3311,101.2095,0
23.46,19,Grocery,4.0456,101.3167,0
18.57,11,Transport,4.2878,101.7223,0
29.33,13,Entertainment,3.92,101.5877,0
24.86,22,Transport,3.6914,101.3555,0
8.16,16,Transport,4.4869,101.3047,0
24.48,23,Telco,4.0509,101.4434,0
30.82,12,Telco,3.1764,101.617,0
40.11,18,Transport,3.1341,101.2735,0
27.81,8,Grocery,3.1679,101.7723,0
46.07,23,Transport,3.3953,101.3904,0
35.34,21,Transport,3.4697,101.3741,0
19.21,22,Entertainment,3.5844,101.0416,0
23.96,11,Transport,4.0773,101.0043,0
17.17,10,Grocery,3.4273,101.6028,0
23.01,12,Transport,3.6437,101.0953,0
23.81,13,Transport,3.4458,101.6642,0
6.88,18,Entertainment,3.4215,101.4495,0
8.3,19,Telco,3.6388,101.0163,0
10.05,20,Grocery,3.6827,101.0979,0
30.72,19,Transport,4.0156,101.1955,0
16.35,23,Entertainment,3.4855,101.6546,0
5.0,8,Grocery,3.5273,101.5031,0
199.0,1,Transfer,42.8513,115.4702,1
22.21,10,Food,3.683,101.2065,0
16.36,10,Grocery,3.6433,101.4407,0
3.07,9,Transport,3.1635,101.2369,0
20.09,17,Telco,4.2614,101.359,0
9.52,11,Telco,3.7619,101.3406,0
17.44,8,Transport,3.6495,101.3919,0
25.61,18,Entertainment,3.9635,101.3653,0
14.12,13,Entertainment,3.3131,101.5167,0
17.51,23,Grocery,4.0385,101.6042,0
9.19,18,Transport,3.9198,101.3583,0
16.08,15,Telco,3.4861,101.3865,0
11.51,13,Telco,3.9326,101.6467,0
5.0,9,Grocery,3.8968,101.3238,0
23.22,16,Transport,3.1987,101.2713,0
21.57,8,Grocery,3.8141,101.002,0
11.51,18,Telco,4.4988,101.1735,0
34.56,22,Food,3.5068,101.5616,0
11.07,11,Grocery,3.4225,101.562,0
22.23,9,Telco,3.6291,101.7089,0
32.13,15,Transport,4.3001,101.7739,0
25.15,12,Entertainment,3.7753,101.2101,0
22.08,17,Grocery,3.6968,101.1661,0
20.37,9,Telco,3.4497,101.0416,0
5.22,10,Transport,3.5685,101.5957,0
16.2,9,Entertainment,4.4535,101.1348,0
19.42,20,Food,3.7574,101.7661,0
33.65,14,Transport,4.3085,101.677,0
4994.44,5,Transfer,20.9322,119.1545,1
16.84,11,Food,3.1891,101.2689,0
9.05,16,Transport,3.5966,101.2796,0
22.42,23,Telco,4.0295,101.6019,0
29.69,10,Transport,3.7503,101.3436,0
31.06,23,Grocery,3.9704,101.3795,0
24.26,14,Transport,4.4826,101.7541,0
21.46,11,Telco,4.0976,101.2102,0
12.55,17,Telco,4.1094,101.654,0
20.92,19,Entertainment,3.6182,101.2563,0
9.72,22,Entertainment,4.0525,101.7785,0
16.38,21,Transport,3.5743,101.5633,0
20.25,16,Grocery,3.206,101.4195,0
3028.83,4,Transfer,25.6012,116.629,1
18.94,17,Telco,3.5537,101.3636,0
13.42,18,Transport,3.3937,101.3163,0
17.85,16,Transport,4.1827,101.5657,0
24.98,21,Entertainment,4.0183,101.5768,0
17.34,22,Telco,3.1035,101.1024,0
21.53,8,Transport,4.292,101.1328,0
31.1,20,Grocery,3.3762,101.4567,0
13.95,13,Grocery,3.1978,101.1637,0
18.78,17,Telco,3.5916,101.2534,0
29.11,19,Telco,4.1372,101.0791,0
20.84,16,Food,3.1624,101.7943,0
5.0,12,Food,3.3439,101.4216,0
25.48,13,Entertainment,4.498,101.2804,0
10.48,23,Telco,4.4729,101.3568,0
10.18,20,Food,4.1968,101.0729,0
20.23,21,Entertainment,3.8772,101.3437,0
5.49,11,Telco,4.3241,101.1845,0
23.59,11,Transport,4.438,101.0851,0
18.3,12,Grocery,3.5811,101.6476,0
5.0,11,Transport,4.0117,101.6375,0
32.72,12,Food,4.2889,101.6833,0
7.41,9,Transport,3.5367,101.2279,0
15.36,9,Transport,4.0522,101.4905,0
19.8,10,Entertainment,3.5631,101.5741,0
30.35,18,Entertainment,3.9948,101.76,0
30.3,9,Entertainment,3.5956,101.5231,0
28.27,17,Grocery,3.4915,101.0615,0
4.5,21,Grocery,4.2414,101.4444,0
6.63,8,Entertainment,3.3897,101.5487,0
37.85,8,Entertainment,3.4,101.0513,0
15.45,22,Grocery,3.3577,101.3134,0
4126.07,3,Transfer,20.4024,110.5049,1
17.14,10,Food,4.4856,101.4802,0
5.0,15,Telco,3.5241,101.1695,0
27.3,11,Entertainment,4.498,101.2879,0
18.92,9,Grocery,3.6653,101.3325,0
13.93,17,Food,4.4301,101.278,0
26.45,10,Grocery,4.1261,101.3637,0
28.5,16,Grocery,4.3876,101.3363,0
34.49,8,Transport,4.4273,101.481,0
30.0,9,Transport,4.2877,101.32,0
33.68,11,Food,3.9734,101.775,0
13.35,19,Food,3.2102,101.4765,0
21.6,14,Transport,3.6604,101.466,0
5.19,21,Food,3.3936,101.4704,0
20.06,15,Grocery,4.1314,101.107,0
21.91,13,Telco,3.5117,101.5594,0
13.29,9,Food,4.2635,101.2221,0
19.91,11,Food,3.8473,101.3915,0
32.13,20,Grocery,3.8845,101.4593,0
24.89,15,Transport,3.4592,101.1835,0
2.79,11,Entertainment,4.4653,101.5528,0
35.46,12,Transport,3.1011,101.502,0
9.7,10,Grocery,4.3365,101.2738,0
19.36,23,Transport,3.72,101.6658,0
13.99,8,Food,3.4942,101.6955,0
32.56,10,Entertainment,3.2494,101.4748,0
14.18,13,Entertainment,3.9375,101.6531,0
17.79,13,Telco,4.3153,101.0833,0
5.84,18,Food,4.3968,101.4192,0
29.6,15,Grocery,3.5164,101.4534,0
22.84,15,Transport,4.3499,101.6734,0
31.84,13,Food,3.9267,101.0433,0
18.97,18,Telco,3.4304,101.7346,0
10.57,14,Telco,3.2617,101.0098,0
10.61,22,Transport,3.1398,101.2934,0
22.66,11,Grocery,4.4715,101.2763,0
13.13,12,Food,3.914,101.1527,0
16.79,8,Transport,4.035,101.7926,0
16.45,19,Food,4.0628,101.6982,0
39.03,21,Food,4.1542,101.4453,0
26.37,22,Telco,3.8702,101.7558,0
7.65,11,Entertainment,3.4591,101.0212,0
19.65,22,Food,3.3962,101.7066,0
17.93,20,Food,3.1725,101.6575,0
20.93,10,Transport,3.8286,101.292,0
17.95,9,Transport,4.3937,101.6282,0
5.0,12,Food,3.378,101.6214,0
24.17,8,Telco,3.5143,101.2806,0
8.54,21,Food,4.0255,101.4617,0
4.38,17,Grocery,4.1751,101.6689,0
23.88,17,Transport,4.4828,101.4653,0
13.01,13,Telco,3.155,101.4308,0
27.23,19,Grocery,3.8679,101.2529,0
29.13,9,Food,4.057,101.4367,0
12.24,13,Transport,3.2137,101.5466,0
5.41,13,Grocery,3.1923,101.1855,0
12.91,22,Entertainment,3.1166,101.7047,0
27.42,9,Telco,3.547,101.1911,0
9.52,18,Entertainment,4.0033,101.3163,0
17.93,14,Telco,4.3882,101.4921,0
13.5,22,Food,3.6779,101.5353,0
16.67,23,Grocery,4.1948,101.6183,0
17.01,8,Grocery,3.9531,101.5058,0
26.76,14,Transport,3.3239,101.1445,0
19.92,19,Food,3.1348,101.7265,0
20.87,9,Grocery,3.7632,101.184,0
23.84,18,Grocery,4.4774,101.4901,0
5.97,21,Entertainment,4.4744,101.6848,0
7.7,14,Transport,4.1166,101.1187,0
41.22,21,Food,3.5727,101.5515,0
31.61,8,Food,3.6388,101.0139,0
27.12,13,Telco,4.0834,101.0354,0
8.35,19,Grocery,3.8429,101.6122,0
6.26,8,Transport,4.3345,101.2733,0
4.86,10,Food,4.4911,101.5359,0
16.6,21,Telco,3.5517,101.7405,0
39.15,22,Entertainment,3.2656,101.2884,0
16.58,21,Entertainment,3.9186,101.1764,0
12.27,20,Telco,3.5372,101.4243,0
18.1,20,Food,4.2598,101.0848,0
31.96,21,Grocery,3.5458,101.4224,0
21.85,11,Food,3.4841,101.2195,0
25.47,17,Food,4.2351,101.2407,0
8.85,20,Telco,4.2598,101.4836,0
43.79,15,Telco,3.3453,101.1311,0
20.72,13,Food,4.1531,101.3071,0
7.99,22,Entertainment,4.2724,101.1941,0
17.55,18,Entertainment,3.9569,101.7459,0
18.86,12,Transport,4.389,101.7277,0
19.77,21,Telco,3.4275,101.0376,0
17.82,20,Grocery,3.2074,101.3987,0
37.99,17,Transport,4.4163,101.3647,0
199.0,4,Transfer,32.1326,115.4822,1
16.15,19,Telco,3.357,101.707,0
20.77,16,Telco,3.3082,101.1687,0
5.9,13,Telco,3.7451,101.5976,0
22.48,13,Entertainment,3.1628,101.408,0
44.46,13,Telco,3.2524,101.2983,0
22.79,18,Telco,3.8129,101.0769,0
31.25,13,Transport,3.5829,101.4797,0
26.79,12,Telco,3.8119,101.7532,0
28.81,11,Food,4.2647,101.4372,0
199.0,3,Transfer,40.3914,117.7343,1
20.17,11,Telco,4.0656,101.422,0
17.65,13,Entertainment,4.0013,101.4522,0
22.54,20,Food,4.0652,101.308,0
40.18,22,Transport,3.6775,101.3688,0
10.07,19,Transport,3.4766,101.5977,0
23.25,12,Grocery,3.1997,101.0529,0
5.0,20,Food,4.3187,101.2796,0
7.16,15,Transport,4.4735,101.7918,0
3.77,19,Transport,4.4151,101.665,0
32.31,10,Grocery,3.1305,101.3499,0
8.91,10,Grocery,4.0055,101.3624,0
37.12,17,Transport,3.7305,101.7477,0
15.85,19,Telco,4.1396,101.4688,0
15.68,20,Entertainment,4.2658,101.1809,0
5.62,13,Transport,4.107,101.5713,0
12.11,16,Transport,3.3823,101.208,0
9.27,23,Transport,3.1884,101.5921,0
28.26,18,Food,3.6255,101.2916,0
21.22,11,Grocery,4.1814,101.541,0
21.51,21,Transport,3.3366,101.1386,0
14.44,17,Telco,4.0941,101.4957,0
16.12,22,Transport,3.3008,101.445,0
11.95,13,Grocery,4.1031,101.6705,0
26.45,8,Transport,3.1196,101.7849,0
13.5,23,Food,4.1062,101.1507,0
16.82,17,Transport,3.8507,101.1579,0
9.83,15,Transport,3.9562,101.0654,0
22.29,17,Food,4.3621,101.3743,0
12.81,16,Grocery,3.3384,101.6666,0
38.29,18,Transport,3.4275,101.4479,0
4019.46,5,Transfer,17.6412,111.6587,1
6.29,13,Grocery,3.6158,101.0196,0
33.69,11,Telco,3.8013,101.3627,0
12.55,8,Grocery,4.253,101.2165,0
10.04,20,Food,4.2366,101.193,0
10.2,16,Telco,3.3243,101.2922,0
21.54,15,Entertainment,4.2112,101.4322,0
5.0,9,Entertainment,3.1191,101.0239,0
11.88,8,Telco,3.2868,101.3292,0
20.22,10,Grocery,4.4212,101.0746,0
25.59,15,Entertainment,3.6569,101.0729,0
4.4,20,Food,3.6259,101.7339,0
29.27,17,Telco,3.7928,101.4679,0
36.46,11,Grocery,3.4101,101.796,0
23.45,16,Grocery,3.2049,101.5037,0
